SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 21 11:38:50 GMT 2017
User: student10
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112424
Integration Time (usec): 100000 (MAYP112424)
Spectra Averaged: 1 (MAYP112424)
Boxcar Smoothing: 0 (MAYP112424)
Correct for Electrical Dark: No (MAYP112424)
Strobe/Lamp Enabled: No (MAYP112424)
Correct for Detector Non-linearity: No (MAYP112424)
Correct for Stray Light: No (MAYP112424)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
727.24	110.00
727.68	137.00
728.12	121.00
728.56	136.00
729.00	115.00
729.44	111.00
729.88	127.00
730.32	103.00
730.76	130.00
731.20	134.00
731.63	115.00
732.07	143.00
732.51	155.00
732.95	100.00
733.39	135.00
733.83	86.00
734.27	132.00
734.71	161.00
735.15	104.00
735.59	132.00
736.03	167.00
736.47	143.00
736.90	140.00
737.34	127.00
737.78	105.00
738.22	103.00
738.66	130.00
739.10	145.00
739.54	144.00
739.98	142.00
740.42	143.00
740.85	124.00
741.29	126.00
741.73	147.00
742.17	163.00
742.61	146.00
743.05	147.00
743.49	132.00
743.92	149.00
744.36	124.00
744.80	144.00
745.24	104.00
745.68	134.00
746.12	143.00
746.56	128.00
746.99	160.00
747.43	134.00
747.87	139.00
748.31	154.00
748.75	152.00
749.19	153.00
749.62	153.00
750.06	88.00
750.50	139.00
750.94	112.00
751.38	154.00
751.81	128.00
752.25	149.00
752.69	142.00
753.13	120.00
753.57	143.00
754.00	172.00
754.44	133.00
754.88	146.00
755.32	133.00
755.76	113.00
756.19	125.00
756.63	133.00
757.07	117.00
757.51	146.00
757.94	149.00
758.38	146.00
758.82	120.00
759.26	128.00
759.70	79.00
760.13	90.00
760.57	83.00
761.01	37.00
761.45	69.00
761.88	57.00
762.32	78.00
762.76	55.00
763.20	63.00
763.63	52.00
764.07	64.00
764.51	72.00
764.94	38.00
765.38	66.00
765.82	56.00
766.26	74.00
766.69	94.00
767.13	100.00
767.57	105.00
768.01	149.00
768.44	81.00
768.88	108.00
769.32	89.00
769.75	101.00
770.19	114.00
770.63	144.00
771.06	156.00
771.50	92.00
771.94	129.00
772.37	126.00
772.81	119.00
773.25	101.00
773.69	131.00
774.12	139.00
774.56	103.00
775.00	125.00
775.43	143.00
775.87	100.00
776.31	119.00
776.74	141.00
777.18	148.00
777.61	132.00
778.05	126.00
778.49	100.00
778.92	130.00
779.36	112.00
779.80	111.00
780.23	114.00
780.67	142.00
781.11	124.00
781.54	120.00
781.98	130.00
782.41	114.00
782.85	113.00
783.29	100.00
783.72	140.00
784.16	115.00
784.60	137.00
785.03	132.00
785.47	120.00
785.90	121.00
786.34	116.00
786.78	99.00
787.21	88.00
787.65	118.00
788.08	96.00
788.52	102.00
788.96	90.00
789.39	109.00
789.83	87.00
790.26	118.00
790.70	117.00
791.13	97.00
791.57	88.00
792.00	81.00
792.44	132.00
792.88	109.00
793.31	114.00
793.75	116.00
794.18	103.00
794.62	91.00
795.05	97.00
795.49	92.00
795.92	108.00
796.36	111.00
796.80	111.00
797.23	111.00
797.67	99.00
798.10	81.00
798.54	107.00
798.97	85.00
799.41	106.00
799.84	98.00
800.28	86.00
800.71	95.00
801.15	127.00
801.58	95.00
802.02	84.00
802.45	120.00
802.89	90.00
803.32	103.00
803.76	115.00
804.19	65.00
804.63	106.00
805.06	88.00
805.50	92.00
805.93	119.00
806.37	70.00
806.80	116.00
807.23	104.00
807.67	85.00
808.10	63.00
808.54	115.00
808.97	71.00
809.41	78.00
809.84	101.00
810.28	100.00
810.71	59.00
811.15	85.00
811.58	84.00
812.01	88.00
812.45	99.00
812.88	73.00
813.32	92.00
813.75	103.00
814.19	80.00
814.62	65.00
815.05	86.00
815.49	38.00
815.92	71.00
816.36	51.00
816.79	72.00
817.22	50.00
817.66	74.00
818.09	64.00
818.53	86.00
818.96	69.00
819.39	66.00
819.83	86.00
820.26	96.00
820.70	70.00
821.13	81.00
821.56	70.00
822.00	78.00
822.43	77.00
822.86	90.00
823.30	95.00
823.73	67.00
824.17	60.00
824.60	62.00
825.03	62.00
825.47	80.00
825.90	80.00
826.33	77.00
826.77	90.00
827.20	83.00
827.63	84.00
828.07	58.00
828.50	50.00
828.93	101.00
829.37	91.00
829.80	33.00
830.23	56.00
830.67	72.00
831.10	111.00
831.53	79.00
831.97	67.00
832.40	83.00
832.83	90.00
833.26	69.00
833.70	54.00
834.13	71.00
834.56	61.00
835.00	87.00
835.43	61.00
835.86	86.00
836.29	102.00
836.73	89.00
837.16	87.00
837.59	87.00
838.03	66.00
838.46	60.00
838.89	96.00
839.32	82.00
839.76	95.00
840.19	55.00
840.62	67.00
841.05	90.00
841.49	89.00
841.92	73.00
842.35	67.00
842.78	67.00
843.22	99.00
843.65	63.00
844.08	68.00
844.51	85.00
844.95	74.00
845.38	70.00
845.81	66.00
846.24	82.00
846.67	48.00
847.11	69.00
847.54	67.00
847.97	91.00
848.40	58.00
848.83	52.00
849.27	93.00
849.70	85.00
850.13	63.00
850.56	81.00
850.99	50.00
851.43	69.00
851.86	73.00
852.29	62.00
852.72	93.00
853.15	104.00
853.58	59.00
854.02	57.00
854.45	70.00
854.88	68.00
855.31	38.00
855.74	64.00
856.17	82.00
856.61	64.00
857.04	64.00
857.47	70.00
857.90	88.00
858.33	75.00
858.76	72.00
859.19	83.00
859.63	80.00
860.06	76.00
860.49	63.00
860.92	105.00
861.35	86.00
861.78	25.00
862.21	66.00
862.64	80.00
863.07	71.00
863.51	59.00
863.94	41.00
864.37	91.00
864.80	94.00
865.23	91.00
865.66	49.00
866.09	64.00
866.52	93.00
866.95	70.00
867.38	72.00
867.81	81.00
868.25	74.00
868.68	84.00
869.11	65.00
869.54	74.00
869.97	101.00
870.40	66.00
870.83	58.00
871.26	59.00
871.69	77.00
872.12	51.00
872.55	73.00
872.98	110.00
873.41	89.00
873.84	70.00
874.27	76.00
